adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,quarter,year
0001558370-20-000849,RestrictedCashAndCashEquivalentsNoncurrent,us-gaap/2019,20181231,0,USD,GeographicDistribution=Lithium;Scenario=LongTermAssets;,,,,q1,2020
0001708055-20-000019,MarketableSecuritiesCurrent,us-gaap/2019,20181231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=CorporateDebtSecurities;,,3295000.0,,q1,2020
0001104659-20-032921,Revenues,us-gaap/2019,20191231,1,USD,LegalEntity=UnitedStatesCopperIndexFund;,UnitedStatesCopperIndexFund,697689.0,,q1,2020
0000899715-20-000057,EquityMethodInvestmentDividendsOrDistributions,us-gaap/2019,20191231,4,USD,LegalEntity=TangerFactoryOutletCentersInc.;,TangerFactoryOutletCentersInc.,7587000.0,,q1,2020
0001437749-20-003965,StockholdersEquity,us-gaap/2019,20191231,0,USD,EquityComponents=UndesignatedPreferredStock;,,,,q1,2020
0001654954-20-002485,DerivativeAssets,us-gaap/2019,20181231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;LegalEntity=TeucriumSugarFund;,,233979.0,,q1,2020
0001534504-20-000030,NetIncomeLoss,us-gaap/2018,20191231,1,USD,LegalEntity=PbfLlc;,PbfLlc,65000000.0,,q1,2020
0001564590-20-007004,DebtCurrent,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=SubsidiaryIssuer;,,861000000.0,,q1,2020
0001232582-20-000013,StockIssuedDuringPeriodValueNewIssues,us-gaap/2019,20171231,4,USD,ClassOfStock=SeriesHPreferredStock;EquityComponents=PreferredStock;,,38000.0,,q1,2020
0001193125-20-001434,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20191130,1,USD,BusinessSegments=Dms;,,3088146000.0,,q1,2020
0001104659-20-032921,NetOperatingExpenses,0001104659-20-032921,20180331,1,USD,LegalEntity=UnitedStatesCopperIndexFund;,UnitedStatesCopperIndexFund,27490.0,,q1,2020
0000109177-20-000009,RepaymentsOfLongTermDebt,us-gaap/2019,20191231,1,USD,LegalEntity=SpectrumBrandsIncAndSbRhHoldings;,SpectrumBrandsIncAndSbRhHoldings,119400000.0,,q1,2020
0001715629-20-000003,PreferredStockSharesAuthorized,us-gaap/2018,20191231,0,shares,LegalEntity=FelCorLodgingLP;,FelCorLodgingLP,0.0,,q1,2020
0001193125-20-039666,CashFlowsFromUsedInInvestingActivities,ifrs/2019,20190630,4,USD,,,2607000000.0,,q1,2020
0001437749-20-002475,CashAndCashEquivalentsAtCarryingValue,us-gaap/2019,20190630,0,USD,,,475000.0,,q1,2020
0001214659-20-000818,CommonStockSharesIssued,us-gaap/2019,20180531,0,shares,,,2696.0,,q1,2020
0001558370-20-002928,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,us-gaap/2019,20190430,0,shares,EquityComponents=CommonStock;SubsidiarySaleOfStock=IPO;,,14582161.0,,q1,2020
0001517413-20-000043,CashAndCashEquivalentsAtCarryingValue,us-gaap/2019,20191231,0,USD,CashAndCashEquivalents=USTreasurySecurities;,,0.0,,q1,2020
0001628280-20-002657,AvailableForSaleSecuritiesDebtSecurities,us-gaap/2019,20191231,0,USD,,,3933360000.0,,q1,2020
0000765207-20-000010,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2019,20191231,4,USD,,,565000.0,,q1,2020
0001171843-20-001617,ComprehensiveIncomeNetOfTax,us-gaap/2019,20181231,4,USD,,,-28868000.0,,q1,2020
0001493152-20-005206,ComprehensiveIncomeNetOfTax,us-gaap/2019,20181231,4,USD,,,277000.0,,q1,2020
0000726854-20-000044,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,us-gaap/2019,20171231,4,USD,EquityComponents=AdditionalPaidInCapital;,,-1351000.0,,q1,2020
0001654954-20-003486,StockIssuedDuringPeriodValueIssuedForServices,us-gaap/2019,20191231,4,USD,,,74413.0,,q1,2020
0001490906-20-000028,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2019,20181231,1,USD,,,467000.0,,q1,2020
0001193125-20-024342,TemporaryEquitySharesIssued,us-gaap/2019,20171231,0,shares,,,75563784.0,,q1,2020
0001656423-20-000007,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2018,20181231,4,shares,,,154682000.0,,q1,2020
0001564590-20-007572,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,us-gaap/2019,20181231,1,shares,,,2544262.0,,q1,2020
0001558370-20-002566,PropertyPlantAndEquipmentNet,us-gaap/2019,20181231,0,USD,,,11407000.0,,q1,2020
0001488813-20-000033,ProceedsFromIssuanceOfSubordinatedLongTermDebt,us-gaap/2019,20181231,4,USD,,,0.0,,q1,2020
0001387131-20-003359,ProductionTaxExpense,us-gaap/2019,20191231,4,USD,,,87297.0,,q1,2020
0001564590-20-010906,ProceedsFromSaleOfRealEstateHeldforinvestment,us-gaap/2019,20171231,4,USD,,,77778000.0,,q1,2020
0001213900-20-001723,ProceedsFromRepaymentsOfRelatedPartyDebt,us-gaap/2019,20171231,4,USD,,,-4330.0,,q1,2020
0001564590-20-003917,ProceedsFromNotesPayable,us-gaap/2019,20190930,4,USD,,,913000.0,,q1,2020
0001021162-20-000004,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,us-gaap/2019,20191231,3,USD,,,0.0,,q1,2020
0001104659-20-011020,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2019,20181231,2,USD,,,-2690000.0,,q1,2020
0000926326-20-000010,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,us-gaap/2019,20191231,4,USD,,,-420000.0,,q1,2020
0001564590-20-011712,OtherAssetsNoncurrent,us-gaap/2019,20191231,0,USD,,,181000.0,,q1,2020
0000750686-20-000044,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2018,20181231,4,USD,,,-4673000.0,,q1,2020
0001396814-20-000008,OperatingLeaseLiabilityCurrent,us-gaap/2018,20191231,0,USD,,,4935000.0,,q1,2020
0001387131-20-003378,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20191231,4,USD,,,-35747000.0,,q1,2020
0001582086-20-000007,NetIncomeLoss,us-gaap/2019,20190630,1,USD,,,1000000.0,,q1,2020
0000355019-20-000007,Liabilities,us-gaap/2019,20190630,0,USD,,,15448000.0,,q1,2020
0001136352-20-000003,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,us-gaap/2019,20181231,4,USD,LegalEntity=CrestwoodMidstreamPartnersLp;,CrestwoodMidstreamPartnersLp,0.0,,q1,2020
0001664703-20-000013,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,us-gaap/2019,20180331,1,USD,Restatement=RestatementAdjustment;,,-929000.0,,q1,2020
0001213900-20-003523,StockholdersEquity,us-gaap/2019,20191231,0,USD,EquityComponents=DiscountOnCommonStock;,,-4541581.0,,q1,2020
0000057131-20-000006,Assets,us-gaap/2019,20190430,0,USD,,,1059790000.0,,q1,2020
0000026780-20-000006,ComprehensiveIncomeNetOfTax,us-gaap/2019,20181231,4,USD,,,409000000.0,,q1,2020
0001193125-20-048258,CashAndCashEquivalents,ifrs/2019,20191031,0,CAD,,,48803000000.0,,q1,2020
0001428205-20-000085,CommitmentsAndContingencies,us-gaap/2019,20191231,0,USD,,,,,q1,2020
0000891293-20-000012,ShareBasedCompensation,us-gaap/2019,20191231,4,USD,IncomeStatementLocation=ResearchAndDevelopmentExpense;,,506000.0,,q1,2020
0001468666-20-000019,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2019,20200131,4,USD,EquityComponents=AdditionalPaidInCapital;,,19548000.0,,q1,2020
0001564590-20-000640,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20181130,1,USD,EquityComponents=AdditionalPaidInCapital;,,0.0,,q1,2020
0001213900-20-003402,StockOptionPlanExpense,us-gaap/2019,20191231,2,USD,,,492650.0,,q1,2020
0001402829-20-000007,TreasuryStockShares,us-gaap/2019,20191231,0,shares,,,711231.0,,q1,2020
0000033185-20-000011,TreasuryStockValue,us-gaap/2019,20191231,0,USD,,,2557400000.0,,q1,2020
0001628280-20-001141,TreasuryStockValue,us-gaap/2019,20190331,0,USD,,,1119063000.0,,q1,2020
0001193125-20-050382,SellingAndMarketingExpense,us-gaap/2019,20191231,4,USD,,,60375000.0,,q1,2020
0000813672-20-000007,UnsecuredLongTermDebt,us-gaap/2019,20191231,0,USD,,,346019000.0,,q1,2020
0001437749-20-005342,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2019,20180331,1,shares,,,13587000.0,,q1,2020
0001564590-20-008465,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20191231,1,USD,,,37839000.0,,q1,2020
0000826154-20-000087,ProceedsFromSaleOfLoansReceivable,us-gaap/2019,20181231,4,USD,,,3589000.0,,q1,2020
0001628280-20-002113,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,us-gaap/2019,20181231,4,USD,,,-264000000.0,,q1,2020
0001404912-20-000006,ProfitLoss,us-gaap/2019,20190930,1,USD,,,336612000.0,,q1,2020
0001062993-20-000550,ProceedsFromWarrantExercises,us-gaap/2019,20191231,3,USD,,,2500486.0,,q1,2020
0001488813-20-000033,PaymentsToAcquireIntangibleAssets,us-gaap/2019,20171231,4,USD,,,0.0,,q1,2020
0000040211-20-000017,OtherNoncashIncomeExpense,us-gaap/2019,20171231,4,USD,,,23000000.0,,q1,2020
0001493152-20-001702,OtherLiabilities,us-gaap/2019,20190930,0,USD,,,17407000.0,,q1,2020
0001437749-20-004811,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2019,20191231,4,USD,,,108000.0,,q1,2020
0001564590-20-010658,OtherAssetsCurrent,us-gaap/2019,20190131,0,USD,,,2954000.0,,q1,2020
0001062993-20-001183,OperatingLeaseLiabilityNoncurrent,us-gaap/2019,20191231,0,USD,,,52020000.0,,q1,2020
0001558370-20-001328,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2019,20171231,4,USD,,,55324000.0,,q1,2020
0000046080-20-000028,NonoperatingIncomeExpense,us-gaap/2019,20191231,4,USD,,,-57840000.0,,q1,2020
0001360901-20-000006,NetIncomeLoss,us-gaap/2019,20190630,1,USD,,,81742000.0,,q1,2020
0001558370-20-003116,LoansAndLeasesReceivableAllowance,us-gaap/2018,20181231,0,USD,,,2118000.0,,q1,2020
0001262823-20-000007,IncreaseDecreaseInAccruedLiabilities,us-gaap/2019,20181231,4,USD,,,-8000000.0,,q1,2020
0001564590-20-001578,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,BusinessSegments=ReservoirCharacterization;ConsolidationItems=OperatingSegments;,,6173000000.0,,q1,2020
0001193125-20-057751,OtherLaborRelatedExpenses,us-gaap/2019,20191231,4,USD,Consolidate=ConsumerLending;,,38000000.0,,q1,2020
0001193125-20-067343,ProfitLoss,ifrs/2019,20181231,4,EUR,CategoriesOfRelatedParties=HindustanUnileverLimited;SignificantInvestmentsInSubsidiaries=SubsidiariesWithMaterialNoncontrollingInterests;,,617000000.0,,q1,2020
0000082811-20-000035,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20191231,4,USD,BusinessSegments=CommercialSystems;Geographical=NorthAmerica;,,643000000.0,,q1,2020
0001603978-20-000052,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,us-gaap/2018,20181231,4,USD,,,-966928.0,,q1,2020
0001775474-20-000003,NetIncomeLossAttributableToNoncontrollingInterest,us-gaap/2018,20171231,4,USD,,,5200000.0,,q1,2020
0001382821-20-000025,NetIncomeLoss,us-gaap/2019,20181231,4,USD,,,-41978000.0,,q1,2020
0001579684-20-000006,NetCashProvidedByUsedInFinancingActivities,us-gaap/2019,20181231,4,USD,,,98525000.0,,q1,2020
0001564590-20-009735,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2019,20180930,1,USD,,,-15938000.0,,q1,2020
0001302215-20-000005,NonoperatingIncomeExpense,us-gaap/2019,20191231,1,USD,,,1039000.0,,q1,2020
0001477932-20-000724,InterestExpense,us-gaap/2019,20191231,1,USD,,,-89017.0,,q1,2020
0001564590-20-005742,InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2019,20191231,1,USD,,,51688000.0,,q1,2020
0001111863-20-000012,LiabilitiesCurrent,us-gaap/2018,20191231,0,USD,,,184166000.0,,q1,2020
0001564590-20-008119,LiabilitiesCurrent,us-gaap/2019,20181231,0,USD,,,80661000.0,,q1,2020
0000073756-20-000018,InvestmentIncomeInterest,us-gaap/2018,20181231,4,USD,,,9962000.0,,q1,2020
0001564590-20-008081,Goodwill,us-gaap/2019,20191231,0,USD,,,335897000.0,,q1,2020
0001564590-20-010055,InterestPaidNet,us-gaap/2019,20171231,4,USD,,,133000.0,,q1,2020
0000927089-20-000131,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2019,20191231,2,USD,,,-283000.0,,q1,2020
0001193125-20-056118,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2019,20191231,4,USD,,,10571000.0,,q1,2020
0001562762-20-000105,InterestRevenueExpense,ifrs/2019,20191231,4,EUR,DepartureFromRequirementOfIFRS=UnderlyingResultsExcludingAdjustmentsFromIfrs;ProductsAndServices=INGBankNV;SignificantInvestmentsInSubsidiaries=INGGroup;,,14074000000.0,,q1,2020
0000883984-20-000014,GrossProfit,us-gaap/2019,20181231,4,USD,,,570028000.0,,q1,2020
0000030625-20-000007,GrossProfit,us-gaap/2019,20190930,1,USD,,,333700000.0,,q1,2020
0001140361-20-007197,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2019,20191231,4,USD,,,-16146000.0,,q1,2020
0001193125-20-052873,OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=ConsolidatedEntityExcludingVariableInterestEntitiesVIE;,,101000000.0,,q1,2020
0000717423-20-000008,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2018,20171231,4,USD,Geographical=LocationsOtherThanUsCaAndMy;ProductOrService=OilReserves;,,0.0,,q1,2020
0001558370-20-003016,Liabilities,ifrs/2019,20181231,0,MXN,ClassesOfLiabilities=DerivativesLiabilities;Currency=ForeignCurrency;,,27924000000.0,,q1,2020
0001104659-20-026287,CurrentIncomeTaxExpenseBenefit,us-gaap/2019,20191231,4,USD,,,32797000.0,,q1,2020
0001021635-20-000016,PropertyPlantAndEquipmentGross,us-gaap/2019,20191231,0,USD,LegalEntity=OgeEnergy;PropertyPlantAndEquipmentByType=TotalPropertyPlantAndEquipment;,,6100000.0,,q1,2020
0001715629-20-000003,OperatingExpenses,us-gaap/2018,20171231,1,USD,ConsolidatedEntities=ParentCompany;LegalEntity=FelCorLodgingLP;Scenario=Predecessor;,,5159000.0,,q1,2020
0001047862-20-000041,ProceedsFromContributionsFromParent,us-gaap/2019,20191231,4,USD,LegalEntity=ConsolidatedEdisonCompanyofNewYorkInc.;,ConsolidatedEdisonCompanyofNewYorkInc.,900000000.0,,q1,2020
0001471265-20-000016,PaymentsOfDividends,us-gaap/2019,20191231,4,USD,ConsolidatedEntities=ParentCompany;,,76173000.0,,q1,2020
0000058492-20-000002,Goodwill,us-gaap/2019,20181231,0,USD,BusinessSegments=FurnitureProducts;,,193100000.0,,q1,2020
0001558370-20-000726,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20191231,4,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;,,121265000.0,,q1,2020
0001558370-20-003393,CommonStockValue,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;,,6408000.0,,q1,2020
0001032208-20-000006,NetCashProvidedByUsedInInvestingActivities,us-gaap/2019,20181231,4,USD,LegalEntity=SanDiegoGasAndElectricCompany;,SanDiegoGasAndElectricCompany,-1542000000.0,,q1,2020
0001104659-20-034167,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2019,20181231,4,USD,SubsegmentsConsolidationItems=BeforeIntersegmentEliminations;,,1562000.0,,q1,2020
0001104659-20-023889,ProfitLoss,us-gaap/2019,20171231,4,USD,ConsolidatedEntities=OtherSubsidiaries;,,-85000000.0,,q1,2020
0001015820-20-000015,PaymentsForDerivativeInstrumentFinancingActivities,us-gaap/2019,20141231,4,USD,DebtInstrument=A2019And2021Notes;DerivativeInstrumentRisk=CallSpreadOverlay;LongtermDebtType=CashConvertibleNotes;,,105200000.0,,q1,2020
0001640334-20-000228,CommonStockValue,us-gaap/2019,20190331,0,USD,,,301.0,,q1,2020
0001549346-20-000007,SellingAndMarketingExpense,us-gaap/2019,20190930,1,USD,,,45614000.0,,q1,2020
0001640334-20-000226,SharesIssued,us-gaap/2019,20180831,0,shares,,,,,q1,2020
0001564590-20-012986,StockholdersEquity,us-gaap/2019,20191231,0,USD,,,165342000.0,,q1,2020
0001213900-20-006660,PreferredStockSharesAuthorized,us-gaap/2019,20190630,0,shares,,,865000.0,,q1,2020
0001193125-20-073092,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2019,20191231,0,CNY,,,996000000.0,,q1,2020
0001047469-20-000339,PrepaidExpenseAndOtherAssetsCurrent,us-gaap/2019,20181231,0,USD,,,1498000.0,,q1,2020
0000104918-20-000036,ProfitLoss,us-gaap/2019,20180630,1,USD,,,25644000.0,,q1,2020
0001477932-20-000286,Revenues,us-gaap/2019,20190930,1,USD,,,,,q1,2020
0001069996-20-000011,PolicyholderBenefitsAndClaimsIncurredNet,us-gaap/2019,20181231,1,USD,,,72318000.0,,q1,2020
0000092380-20-000024,ProceedsFromIssuanceOfDebt,us-gaap/2019,20181231,4,USD,,,0.0,,q1,2020
0001628280-20-004243,PaymentsForDerivativeInstrumentFinancingActivities,us-gaap/2019,20171231,4,USD,,,29186000.0,,q1,2020
0001704715-20-000010,ProceedsFromIncomeTaxRefunds,us-gaap/2019,20171231,4,USD,,,0.0,,q1,2020
0001628280-20-003483,OtherLiabilitiesCurrent,us-gaap/2019,20181231,0,USD,,,2559000.0,,q1,2020
0001213900-20-006989,NumberOfSharesAuthorised,ifrs/2019,20171231,0,shares,,,50000000.0,,q1,2020
0001487371-20-000085,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,us-gaap/2018,20171231,4,USD,,,-2000.0,,q1,2020
0001552781-20-000086,ObligationsUnderFinanceLease,0001552781-20-000086,20190228,0,USD,,,39871.0,,q1,2020
0000897101-20-000128,OperatingLeaseLiability,us-gaap/2019,20181231,0,USD,,,0.0,,q1,2020
0001683168-20-001021,NetCashProvidedByUsedInFinancingActivities,us-gaap/2019,20181231,4,USD,,,1000000.0,,q1,2020
0001571283-20-000013,NetCashProvidedByUsedInInvestingActivities,us-gaap/2019,20181231,4,USD,,,-507213000.0,,q1,2020
0001213900-20-004240,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20181231,2,USD,,,-938557.0,,q1,2020
0001558370-20-001103,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20181231,4,USD,,,694345000.0,,q1,2020
0000765207-20-000010,NetIncomeLoss,us-gaap/2019,20190331,1,USD,,,6156000.0,,q1,2020
0001232524-20-000016,NetIncomeLoss,us-gaap/2019,20181231,4,USD,,,447098000.0,,q1,2020
0001620459-20-000061,NetIncomeLoss,us-gaap/2019,20180331,1,USD,,,15633000.0,,q1,2020
0001262463-20-000133,LiabilitiesCurrent,us-gaap/2019,20191231,0,USD,,,4747000.0,,q1,2020
0001477932-20-001617,LiabilitiesAndStockholdersEquity,us-gaap/2019,20181231,0,USD,,,6243.0,,q1,2020
0001019056-20-000192,IncreaseDecreaseInDerivativeAssets,us-gaap/2019,20191231,1,USD,,,-1873.0,,q1,2020
0001096343-20-000039,MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,us-gaap/2019,20171231,4,USD,,,47174000.0,,q1,2020
0000891024-20-000005,IntangibleAssetsNetExcludingGoodwill,us-gaap/2019,20200131,0,USD,,,323700000.0,,q1,2020
0000845877-20-000029,InterestIncomeExpenseAfterProvisionForLoanLoss,us-gaap/2018,20181231,4,USD,,,174198000.0,,q1,2020
0001558370-20-002630,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,us-gaap/2019,20191231,4,USD,,,5922000.0,,q1,2020
0001493152-20-002666,InterestExpense,us-gaap/2019,20171031,1,USD,,,9823.0,,q1,2020
0001514281-20-000018,InterestIncomeExpenseNet,us-gaap/2019,20191231,1,USD,,,25437000.0,,q1,2020
0001558370-20-003438,IncreaseDecreaseInCashAndCashEquivalentsExcludingExchangeGainLoss,0001558370-20-003438,20171231,4,EUR,,,106767000.0,,q1,2020
0000909108-20-000017,IncreaseDecreaseInDeferredCompensation,us-gaap/2019,20171231,4,USD,,,6298320.0,,q1,2020
0000006951-20-000014,GeneralAndAdministrativeExpense,us-gaap/2019,20200131,1,USD,,,129000000.0,,q1,2020
0001029199-20-000009,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2018,20191231,4,USD,,,433807000.0,,q1,2020
0001047469-20-001174,Revenue,ifrs/2019,20181231,4,USD,CategoriesOfRelatedParties=Parent;IfrsRelatedPartyTransaction=CompensationForLostHire;,,481000.0,,q1,2020
0000920112-20-000058,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20190430,0,USD,LegalEntity=BlueValleyBanCorp.;,BlueValleyBanCorp.,542000000.0,,q1,2020
0001193125-20-047353,IncomeLossFromContinuingOperations,us-gaap/2019,20171231,4,USD,LegalEntity=SpiritRealtyLP;,SpiritRealtyLP,40428000.0,,q1,2020
0001558370-20-001167,DeferredCostsCurrent,us-gaap/2019,20181231,0,USD,,,3072000.0,,q1,2020
0001057706-20-000005,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20191231,0,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;InvestmentType=DebtSecurities;,,6764000.0,,q1,2020
0001493152-20-001484,Assets,us-gaap/2019,20190930,0,USD,BusinessSegments=CommunitySpecialtyPharmacyLLC;,,315681.0,,q1,2020
0000009984-20-000029,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2019,20191231,4,USD,BusinessSegments=Aerospace;,,26000000.0,,q1,2020
0001025996-20-000050,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20191231,0,USD,EquityComponents=Parent;,,4293510000.0,,q1,2020
0000794323-20-000003,FiniteLivedIntangibleAssetsNet,us-gaap/2019,20191231,0,USD,FiniteLivedIntangibleAssetsByMajorClass=CustomerRelationships;,,6865000000.0,,q1,2020
0000885590-20-000006,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20181231,4,USD,Geographical=CN;,,361000000.0,,q1,2020
0001558370-20-000838,ProceedsFromWarrantExercises,us-gaap/2019,20200131,0,USD,EquityComponents=Warrant;,,1100000.0,,q1,2020
